x,y,cluster
-0.944111,-1.349993,2
-0.823819,-1.266865,2
-0.746370,-1.324073,2
-0.787216,-1.488024,2
-0.899593,-1.579536,2
-0.979958,-1.530817,2
-1.061424,-1.274309,2
-1.005513,-1.095592,2
-1.024767,-1.080378,2
-1.014148,-1.345924,2
-1.175084,-1.629107,2
-1.289321,-1.780618,2
-1.433979,-1.798481,2
-1.585933,-1.715320,2
-1.585644,-1.499942,2
-1.392973,-1.310212,2
-1.008659,-1.272536,2
-0.773520,-1.412658,2
-0.661219,-1.605815,2
-0.681185,-1.555467,2
-0.654125,-1.577739,2
-0.671963,-1.503170,2
-0.724253,-1.439438,2
-0.834569,-1.447002,2
-0.951591,-1.387735,2
-1.120594,-1.206465,2
-1.090081,-0.898678,2
-1.006181,-0.645841,2
-0.833621,-0.570451,2
-0.660853,-0.605050,2
-0.578208,-0.690266,2
-0.538337,-0.736916,2
-0.557003,-0.736703,2
-0.624718,-0.733564,2
-0.727517,-0.835260,2
-0.852974,-1.103998,2
-0.848803,-1.561865,2
-0.945480,-1.826808,2
-1.141426,-1.938695,2
-1.314905,-1.867935,2
-1.364927,-1.778498,2
-1.272915,-1.532375,2
-1.205074,-1.138631,2
-1.136440,-0.776753,2
-1.097540,-0.652756,2
-1.045140,-0.759238,2
-0.893572,-0.929295,2
-0.633593,-1.129878,2
-0.400154,-1.310729,2
-0.269595,-1.581554,2
-0.371948,-1.731155,2
-0.551561,-1.854473,2
-0.746859,-1.914090,2
-0.938183,-1.809224,2
-1.126937,-1.370977,2
-1.161584,-0.888373,2
-1.064531,-0.544549,2
-0.920108,-0.522066,2
-0.806901,-0.568162,2
-0.742263,-0.612265,2
-0.737146,-0.476563,2
-0.743759,-0.409884,2
-0.729850,-0.396594,2
-0.874144,-0.351613,2
-1.050414,-0.235616,0
-1.042492,-0.267502,0
-0.911547,-0.588521,2
-0.780286,-1.021343,2
-0.793957,-1.305572,2
-0.862807,-1.519044,2
-1.031020,-1.459611,2
-1.017672,-1.371301,2
-0.908603,-1.231323,2
-0.651568,-1.273436,2
-0.600248,-1.360301,2
-0.651213,-1.429303,2
-0.830965,-1.260122,2
-0.952473,-1.073921,2
-0.928337,-0.882709,2
-0.831648,-0.806527,2
-0.842068,-0.910398,2
-0.893437,-0.920536,2
-0.908839,-1.158860,2
-0.882884,-1.380252,2
-0.859924,-1.724732,2
-1.035573,-1.949536,2
-1.240712,-2.038974,2
-1.381983,-1.821484,2
-1.216585,-1.553345,2
-1.140174,-1.515208,2
-1.219610,-1.730132,2
-1.355527,-2.057605,2
-1.446470,-2.140302,2
-1.658545,-2.093681,2
-1.814584,-1.920919,2
-1.833849,-1.858284,2
-1.793709,-1.774377,2
-1.719306,-1.879260,2
-1.741848,-1.811964,2
-1.616747,-1.697802,2
-1.480360,-1.237884,2
-1.199396,-0.783434,2
-1.015350,-0.400685,2
-0.961592,-0.334097,2
-1.079834,-0.277634,0
-1.141030,-0.232290,0
-1.188657,-0.158229,0
-1.160682,-0.255896,0
-1.181896,-0.359706,0
-1.363402,-0.294493,0
-1.417538,-0.177847,0
-1.415852,-0.151550,0
-1.345945,-0.215310,0
-1.173264,-0.148002,0
-1.043581,-0.093647,0
-0.950060,0.011381,0
-0.993771,-0.047329,0
-1.030601,-0.071317,0
-0.942524,-0.184664,0
-0.941645,-0.376750,2
-0.990588,-0.430825,2
-1.061074,-0.441799,2
-1.000086,-0.291439,0
-0.967626,-0.252915,0
-1.047211,-0.142628,0
-1.011747,-0.188315,0
-1.056574,-0.134250,0
-0.955389,-0.139799,0
-0.892367,-0.149166,2
-0.685399,-0.249464,2
-0.658759,-0.264476,2
-0.644426,-0.198969,2
-0.748847,-0.127729,2
-0.700150,-0.176840,2
-0.791274,-0.361196,2
-0.901008,-0.475851,2
-1.140427,-0.467413,0
-1.233497,-0.211862,0
-1.258324,-0.041619,0
-1.116703,-0.090437,0
-0.903128,-0.255886,2
-0.232309,-0.452966,2
0.558943,-0.692411,2
1.014687,-0.657284,2
0.671196,-0.565254,2
0.104041,-0.482224,2
-0.519248,-0.292269,2
-0.846726,-0.242036,2
-0.880330,-0.213199,2
-0.925413,-0.314298,2
-1.004949,-0.330776,2
-1.075548,-0.200734,0
-1.047643,-0.267868,0
-0.941175,-0.370102,2
-0.966651,-0.542829,2
-0.971376,-0.525722,2
-0.947374,-0.527741,2
-0.760867,-0.673330,2
-0.744665,-0.682569,2
-0.750716,-0.673988,2
-0.889096,-0.516647,2
-0.931193,-0.478106,2
-0.988546,-0.461084,2
-0.963792,-0.487372,2
-0.959804,-0.568736,2
-0.904991,-0.568726,2
-0.881107,-0.431907,2
-1.034628,-0.382023,2
-1.199945,-0.334332,0
-1.176622,-0.488700,0
-0.946640,-0.692204,2
-0.769751,-1.140518,2
-0.742599,-1.639244,2
-0.844827,-1.798954,2
-1.116999,-1.392544,2
-1.221788,-0.981560,2
-1.147204,-0.675001,2
-0.868133,-0.581218,2
-0.578447,-0.599296,2
-0.397077,-0.778709,2
-0.348651,-1.121428,2
-0.353963,-1.469899,2
-0.331442,-1.475138,2
-0.309255,-1.363421,2
-0.250586,-1.171364,2
-0.065837,-1.216159,2
-0.048083,-1.261474,2
-0.078494,-1.416806,2
-0.275191,-1.514018,2
-0.630717,-1.320210,2
-0.869373,-1.102171,2
-0.995832,-0.731100,2
-0.848419,-0.590277,2
-0.629620,-0.456068,2
-0.312436,-0.487128,2
-0.128720,-0.526253,2
0.010127,-0.631238,2
-0.086365,-0.706850,2
-0.183857,-0.667023,2
-0.472359,-0.542477,2
-0.660910,-0.471490,2
-0.704629,-0.501174,2
-0.715871,-0.484704,2
-0.657880,-0.517658,2
-0.822071,-0.457857,2
-1.003478,-0.441278,2
-1.087111,-0.409732,0
-1.032584,-0.406027,2
-0.882539,-0.353360,2
-0.764070,-0.280454,2
-0.836387,-0.232811,2
-1.030771,-0.211102,0
-1.151980,-0.267205,0
-1.071961,-0.294146,0
-0.941506,-0.383124,2
-0.932207,-0.404645,2
-1.018766,-0.340822,2
-1.075393,-0.264567,0
-1.102918,-0.161019,0
-1.013549,-0.154583,0
-0.889125,-0.167893,2
-0.690911,-0.335305,2
-0.446539,-0.465431,2
-0.296381,-0.497662,2
-0.412601,-0.331962,2
-0.707482,-0.268580,2
-1.044073,-0.310181,0
-1.163766,-0.419410,0
-1.107571,-0.421406,0
-0.990466,-0.403883,2
-0.921437,-0.341849,2
-0.903383,-0.276626,2
-0.867540,-0.217085,2
-0.879730,-0.253354,2
-0.971638,-0.401747,2
-1.057598,-0.451033,2
-1.182534,-0.403394,0
-1.184575,-0.349180,0
-1.126406,-0.374759,0
-1.028212,-0.449540,2
-1.017547,-0.485521,2
-1.082751,-0.449944,2
-1.130192,-0.420393,0
-1.107503,-0.399164,0
-1.095063,-0.449546,0
-0.987065,-0.501452,2
-0.920292,-0.524165,2
-0.904531,-0.450972,2
-0.988527,-0.324403,2
-1.049764,-0.275765,0
-1.042589,-0.327761,0
-1.042855,-0.425365,2
-1.103169,-0.461770,0
-1.093547,-0.548619,2
-0.993025,-0.625179,2
-0.963464,-0.593938,2
-0.995710,-0.496659,2
-0.959897,-0.396686,2
-0.844675,-0.429026,2
-0.855353,-0.465101,2
-0.909764,-0.472178,2
-0.999250,-0.381909,2
-0.891319,-0.377046,2
-0.697201,-0.480237,2
-0.546634,-0.577454,2
-0.596995,-0.532607,2
-0.728198,-0.423094,2
-0.769315,-0.379932,2
-0.781736,-0.290475,2
-0.834325,-0.192083,2
-0.966260,-0.178361,0
-1.122598,-0.267041,0
-1.214007,-0.339377,0
-1.232351,-0.317000,0
-1.147797,-0.297112,0
-1.037220,-0.336380,0
-0.977902,-0.407874,2
-0.944843,-0.432022,2
-0.880816,-0.390353,2
-0.908072,-0.352202,2
-0.993052,-0.347044,2
-1.050775,-0.397617,2
-1.026348,-0.450488,2
-0.946118,-0.488308,2
-0.942216,-0.497462,2
-1.045265,-0.469908,2
-1.184119,-0.423598,0
-1.218837,-0.368384,0
-1.115060,-0.322293,0
-0.998022,-0.365420,2
-0.944585,-0.438355,2
-0.953438,-0.452020,2
-0.973146,-0.377543,2
-1.037639,-0.289783,0
-1.112424,-0.259474,0
-1.138575,-0.212369,0
-1.092013,-0.172684,0
-1.030909,-0.187259,0
-0.990303,-0.255100,0
-0.952025,-0.246010,2
-0.908104,-0.208198,2
-0.897293,-0.161366,2
-0.919673,-0.142803,0
-0.946950,-0.171336,0
-1.006776,-0.197244,0
-1.033395,-0.209772,0
-1.020167,-0.084586,0
-0.990972,0.017228,0
-0.954448,-0.006255,0
-0.961719,-0.125034,0
-0.990885,-0.253320,0
-1.021699,-0.278098,0
-1.005726,-0.274828,0
-0.987582,-0.335897,2
-1.005027,-0.445278,2
-1.062710,-0.476649,2
-1.095877,-0.358922,0
-1.016308,-0.267840,0
-0.869873,-0.369572,2
-0.743231,-0.498227,2
-0.694661,-0.513302,2
-0.786324,-0.431290,2
-0.954120,-0.396319,2
-1.050777,-0.442846,2
-1.030938,-0.477660,2
-0.928227,-0.439619,2
-0.839886,-0.344739,2
-0.819801,-0.302162,2
-0.866647,-0.317286,2
-0.909476,-0.389742,2
-0.873971,-0.354315,2
-0.817910,-0.253949,2
-0.799942,-0.243129,2
-0.730616,-0.324298,2
-0.647857,-0.435798,2
-0.672701,-0.472071,2
-0.775651,-0.454962,2
-0.853912,-0.449690,2
-0.904912,-0.396976,2
-0.959409,-0.354304,2
-0.972138,-0.367374,2
-0.918038,-0.414850,2
-0.869019,-0.403892,2
-0.934321,-0.375197,2
-0.959140,-0.413756,2
-0.802856,-0.550075,2
-0.599904,-0.543405,2
-0.471590,-0.468792,2
-0.467296,-0.405123,2
-0.515098,-0.421517,2
-0.666682,-0.440451,2
-0.819074,-0.431001,2
-0.920351,-0.475768,2
-0.943544,-0.506929,2
-0.941721,-0.473717,2
-0.956748,-0.446363,2
-0.944257,-0.481782,2
-0.879683,-0.523576,2
-0.798019,-0.546669,2
-0.742671,-0.512274,2
-0.668033,-0.522547,2
-0.706345,-0.448954,2
-0.766443,-0.430337,2
-0.807463,-0.543926,2
-0.798959,-0.662316,2
-0.727404,-0.676600,2
-0.770165,-0.606798,2
-0.833140,-0.680644,2
-0.833773,-0.862161,2
-0.855401,-1.063622,2
-0.943820,-1.073586,2
-1.092151,-0.867648,2
-1.097140,-0.639810,2
-0.975031,-0.511689,2
-0.896028,-0.469733,2
-0.805983,-0.463381,2
-0.785363,-0.485824,2
-0.787568,-0.537269,2
-0.899445,-0.578538,2
-0.982083,-0.605655,2
-1.016860,-0.588456,2
-0.900964,-0.576089,2
-0.771004,-0.590765,2
-0.637913,-0.710904,2
-0.626531,-0.834034,2
-0.602899,-0.941445,2
-0.651427,-0.902661,2
-0.747762,-0.797749,2
-0.838889,-0.720912,2
-0.843124,-0.644048,2
-0.866003,-0.602539,2
-1.060646,-0.499749,2
-1.216430,-0.454426,0
-1.219095,-0.422688,0
-1.047986,-0.331956,0
-0.959416,-0.232179,0
-0.892401,-0.235161,2
-0.903216,-0.302023,2
-0.873191,-0.372579,2
-0.903862,-0.292001,2
-0.980599,-0.284936,2
-0.987141,-0.379090,2
-0.799890,-0.656585,2
-0.307068,-0.869366,2
0.126807,-0.882771,2
0.253072,-0.625982,2
0.069812,-0.583760,2
-0.282293,-0.654951,2
-0.573635,-0.823529,2
-0.705459,-0.817116,2
-0.773887,-0.764268,2
-0.826209,-0.753851,2
-0.800358,-0.855239,2
-0.803936,-0.803089,2
-0.850001,-0.659771,2
-0.862995,-0.704165,2
-0.780753,-0.761999,2
-0.660918,-0.832942,2
-0.614688,-0.885041,2
-0.641780,-1.055620,2
-0.607003,-1.347808,2
-0.649257,-1.524951,2
-0.652858,-1.684805,2
-0.675508,-1.592749,2
-0.539095,-1.457076,2
-0.421429,-1.429963,2
-0.623254,-1.634243,2
-0.996429,-1.756486,2
-1.165749,-1.675416,2
-1.037112,-1.352071,2
-0.797563,-1.030841,2
-0.699032,-0.736832,2
-0.812790,-0.678422,2
-1.010482,-0.619974,2
-1.060744,-0.567488,2
-0.931186,-0.503486,2
-0.741427,-0.529344,2
-0.631623,-0.657427,2
-0.748684,-0.722664,2
-0.796534,-0.937943,2
-0.720193,-1.263476,2
-0.630836,-1.484799,2
-0.823068,-1.266852,2
-1.208328,-1.202494,2
-1.503022,-1.411345,2
-1.711827,-1.833697,2
-1.668797,-1.889595,2
-1.546118,-1.559066,2
-1.290810,-1.069604,2
-0.985015,-0.669596,2
-0.898016,-0.413351,2
-0.758826,-0.363883,2
-0.746284,-0.430476,2
-0.741790,-0.588671,2
-0.804781,-0.744870,2
-0.767787,-1.016751,2
-0.572110,-1.263886,2
-0.490419,-1.383917,2
-0.464407,-1.563234,2
-0.560439,-1.732545,2
-0.713936,-1.806361,2
-0.784111,-1.864720,2
-0.861583,-1.779095,2
-0.979925,-1.448260,2
-0.990998,-0.988629,2
-0.981654,-0.528248,2
-0.910972,-0.395995,2
-0.887768,-0.228548,2
-0.792656,-0.244372,2
-0.695467,-0.228421,2
-0.649981,-0.302336,2
-0.814045,-0.311979,2
-1.008907,-0.296819,0
-1.180443,-0.275764,0
-1.061938,-0.370547,0
-0.860136,-0.429484,2
-0.629092,-0.424287,2
-0.664020,-0.364638,2
-0.706536,-0.351764,2
-0.777767,-0.558043,2
-0.837995,-0.830282,2
-0.946950,-1.008063,2
-1.059080,-0.993376,2
-0.980659,-0.911638,2
-0.583458,-0.759775,2
-0.133370,-0.605242,2
-0.170908,-0.323115,2
-0.489830,-0.269847,2
-0.856392,-0.282752,2
-1.056902,-0.296580,0
-1.020091,-0.394535,2
-0.765534,-0.523899,2
-0.551964,-0.736171,2
-0.477392,-0.675825,2
-0.489096,-0.594165,2
-0.407813,-0.410852,2
-0.382418,-0.345246,2
-0.597306,-0.341699,2
-0.776325,-0.482838,2
-0.900090,-0.575435,2
-0.844542,-0.563372,2
-0.785258,-0.472283,2
-0.791760,-0.341670,2
-0.775373,-0.284739,2
-0.684117,-0.304784,2
-0.622108,-0.388901,2
-0.656890,-0.381690,2
-0.792525,-0.394369,2
-0.818645,-0.353262,2
-0.692702,-0.460095,2
-0.638849,-0.549317,2
-0.575734,-0.810357,2
-0.585703,-1.068190,2
-0.430132,-1.344413,2
-0.322627,-1.495572,2
-0.403811,-1.089330,2
-0.474458,-0.760714,2
-0.548540,-0.605404,2
-0.546703,-0.747992,2
-0.659964,-0.714747,2
-0.723671,-0.604943,2
-0.948579,-0.436218,2
-1.079692,-0.376386,0
-1.136904,-0.329333,0
-1.074772,-0.279451,0
-1.023793,-0.289020,0
-1.037848,-0.177410,0
-0.957565,-0.187668,0
-1.004524,-0.269876,0
-1.012678,-0.491257,2
-1.058794,-0.488224,2
-1.041093,-0.369284,0
-0.960237,-0.240175,0
-0.841435,-0.372104,2
-0.878587,-0.522849,2
-0.825351,-0.838544,2
-0.831269,-0.863196,2
-0.438551,-1.034341,2
-0.069659,-0.932683,2
-0.477544,-1.322600,2
-0.516735,-1.834498,2
-0.813372,-1.902512,2
-1.104401,-1.966714,2
-1.053796,-1.991205,2
-0.948039,-2.090120,2
-0.707598,-2.202408,2
-0.692392,-1.973948,2
-0.901406,-1.402430,2
-1.087610,-0.939120,2
-1.070929,-0.541315,2
-0.863734,-0.436969,2
-0.718356,-0.231367,2
-0.726195,-0.125876,2
-0.847006,-0.071996,0
-0.953453,-0.049213,0
-0.939300,-0.076097,0
-0.923311,0.021700,0
-0.969319,0.132293,0
-0.994211,0.152210,0
-0.960633,0.092638,0
-1.005150,-0.063571,0
-1.028763,-0.124948,0
-1.012760,-0.167141,0
-0.883773,-0.128174,0
-0.790034,-0.058723,2
-0.801389,0.026872,0
-0.765151,0.061290,0
-0.744297,0.010082,2
-0.802253,-0.029289,2
-0.955366,-0.031029,0
-1.069874,-0.095494,0
-0.983332,-0.133938,0
-0.763517,-0.166433,2
-0.545837,-0.122719,2
-0.512043,-0.096229,2
-0.656359,-0.011309,2
-0.793754,0.017384,0
-0.850467,-0.036434,0
-0.897958,-0.093134,0
-0.881383,-0.011223,0
-0.907404,0.057987,0
-0.902657,0.116984,0
-0.901556,0.149527,0
-0.896916,0.263661,0
-0.781492,0.198155,0
-0.675940,0.208644,0
-0.559977,0.163950,2
-0.527202,0.198227,2
-0.553375,0.100534,2
-0.624746,0.181192,2
-0.695994,0.260189,0
-0.735923,0.356146,0
-0.717764,0.366925,0
-0.654852,0.315045,0
-0.642115,0.309161,0
-0.624704,0.174998,2
-0.540577,0.171548,2
-0.601342,0.045963,2
-0.617869,-0.079715,2
-0.542342,-0.293332,2
-0.342566,-0.426395,2
-0.308520,-0.380240,2
-0.380731,-0.323376,2
-0.638535,-0.322382,2
-0.768041,-0.524928,2
-0.684899,-0.708386,2
-0.638605,-0.824512,2
-0.729928,-0.711634,2
-0.711745,-0.494144,2
-0.655782,-0.292616,2
-0.565168,-0.102660,2
-0.575504,-0.054842,2
-0.616074,-0.113158,2
-0.581572,-0.196440,2
-0.525381,-0.133260,2
-0.588538,-0.031016,2
-0.658655,-0.026722,2
-0.729592,-0.073217,2
-0.769008,-0.067334,2
-0.716721,-0.025050,2
-0.603802,0.009564,2
-0.477618,0.003912,2
-0.409823,-0.010864,2
-0.512446,-0.019026,2
-0.616421,-0.010137,2
-0.668254,-0.081964,2
-0.632480,-0.186327,2
-0.526194,-0.277576,2
-0.498491,-0.226278,2
-0.493205,-0.156381,2
-0.529064,-0.171415,2
-0.458427,-0.257439,2
-0.463597,-0.353421,2
-0.535882,-0.465722,2
-0.691889,-0.544410,2
-0.711940,-0.660739,2
-0.637748,-0.731742,2
-0.616676,-0.900500,2
-0.748914,-1.055076,2
-0.813879,-1.107517,2
-0.700922,-0.925121,2
-0.535680,-0.674425,2
-0.390993,-0.498546,2
-0.353501,-0.437585,2
-0.373314,-0.458490,2
-0.478214,-0.435134,2
-0.689468,-0.424531,2
-0.906820,-0.386789,2
-0.900971,-0.347531,2
-0.760259,-0.175381,2
-0.590959,0.056058,2
-0.551521,0.209562,2
-0.603392,0.240643,2
-0.650224,0.164795,2
-0.636640,0.082059,2
-0.581259,-0.010643,2
-0.478788,-0.086507,2
-0.399172,-0.150170,2
-0.364849,-0.168579,2
-0.331790,-0.169666,2
-0.218178,-0.163432,2
-0.191335,-0.075294,2
-0.313467,0.034186,2
-0.537902,0.054927,2
-0.806382,-0.041454,2
-0.940166,-0.140935,0
-0.912039,-0.201310,2
-0.858513,-0.203621,2
-0.926588,-0.122315,0
-0.955578,-0.061639,0
-0.822360,-0.117718,2
-0.545609,-0.224713,2
-0.381301,-0.192607,2
-0.385896,-0.098878,2
-0.430048,-0.090816,2
-0.473920,-0.142691,2
-0.501542,-0.190214,2
-0.504591,-0.201352,2
-0.519962,-0.182557,2
-0.646164,-0.102842,2
-0.892323,0.017402,0
-1.021448,0.120706,0
-1.012868,0.100174,0
-1.010618,0.102847,0
-1.078509,0.135438,0
-1.070099,0.135681,0
-0.952382,0.075016,0
-0.874405,-0.038778,0
-0.863327,-0.025150,0
-0.848060,-0.015817,0
-0.767050,-0.089149,2
-0.709127,-0.205429,2
-0.675007,-0.311707,2
-0.658201,-0.305642,2
-0.640292,-0.278457,2
-0.613992,-0.280024,2
-0.623667,-0.335773,2
-0.587135,-0.445126,2
-0.586676,-0.458904,2
-0.659805,-0.402090,2
-0.810937,-0.297881,2
-0.933170,-0.259571,2
-0.895467,-0.242111,2
-0.726337,-0.169063,2
-0.569991,-0.055386,2
-0.581659,-0.033624,2
-0.661103,-0.078677,2
-0.708601,-0.125139,2
-0.668668,-0.156318,2
-0.633300,-0.136115,2
-0.657597,-0.128848,2
-0.761741,-0.035968,2
-0.767845,0.001467,2
-0.684887,-0.028412,2
-0.651877,-0.091104,2
-0.724427,-0.155260,2
-0.800857,-0.173017,2
-0.801411,-0.213669,2
-0.782299,-0.179695,2
-0.714215,-0.188157,2
-0.664168,-0.174026,2
-0.649401,-0.172626,2
-0.754835,-0.130705,2
-0.915461,-0.093848,0
-1.025731,-0.100176,0
-1.059745,-0.138337,0
-1.056186,-0.147201,0
-0.976738,-0.161818,0
-0.811001,-0.086798,2
-0.718548,-0.027408,2
-0.665376,-0.041880,2
-0.631100,-0.098666,2
-0.570832,-0.085307,2
-0.552629,-0.015841,2
-0.558566,-0.046131,2
-0.522288,-0.188223,2
-0.524508,-0.344060,2
-0.604068,-0.403222,2
-0.767754,-0.401239,2
-0.912301,-0.347714,2
-0.959953,-0.384682,2
-0.916788,-0.469298,2
-0.890453,-0.497215,2
-0.911317,-0.368933,2
-0.949326,-0.262980,2
-0.975679,-0.273849,2
-0.784195,-0.380306,2
-0.588243,-0.403878,2
-0.549250,-0.392255,2
-0.713246,-0.304449,2
-0.839309,-0.292164,2
-0.800676,-0.299215,2
-0.690651,-0.350582,2
-0.571578,-0.375345,2
-0.509571,-0.268062,2
-0.514238,-0.185312,2
-0.582502,-0.131138,2
-0.638032,-0.171867,2
-0.650652,-0.213511,2
-0.684824,-0.173341,2
-0.758751,-0.088509,2
-0.804764,-0.020942,2
-0.752682,0.045733,2
-0.674020,0.041997,2
-0.656525,0.011749,2
-0.644877,-0.090677,2
-0.596685,-0.102621,2
-0.486859,-0.172825,2
-0.412076,-0.305230,2
-0.484176,-0.467781,2
-0.525173,-0.503488,2
-0.467025,-0.496327,2
-0.400679,-0.472826,2
-0.366170,-0.489410,2
-0.515239,-0.532392,2
-0.605014,-0.580534,2
-0.590521,-0.651084,2
-0.542358,-0.526407,2
-0.406883,-0.462277,2
-0.374588,-0.360061,2
-0.430177,-0.349004,2
-0.578221,-0.337560,2
-0.779028,-0.277805,2
-0.884662,-0.181469,2
-1.012730,-0.167321,0
-0.987249,-0.250659,0
-0.880044,-0.437271,2
-0.714429,-0.621857,2
-0.745279,-0.863498,2
-0.833712,-1.130768,2
-0.869119,-1.283930,2
-0.918784,-1.188005,2
-0.922815,-0.998070,2
-0.911988,-0.865906,2
-0.871874,-0.714823,2
-0.815413,-0.652907,2
-0.825326,-0.520700,2
-0.897798,-0.379355,2
-0.924605,-0.201461,2
-0.826726,-0.055347,2
-0.643667,-0.100767,2
-0.606251,-0.094885,2
-0.667421,-0.168449,2
-0.785527,-0.139921,2
-0.681786,-0.235451,2
-0.573058,-0.343115,2
-0.462138,-0.405514,2
-0.602916,-0.446864,2
-0.712165,-0.453801,2
-0.738520,-0.614434,2
-0.776103,-0.625106,2
-0.803641,-0.432767,2
-0.766110,-0.158689,2
-0.663707,-0.013411,2
-0.536695,-0.152375,2
-0.453101,-0.222621,2
-0.482046,-0.184717,2
-0.470483,-0.085648,2
-0.434651,-0.114397,2
-0.344974,-0.224853,2
-0.361155,-0.206611,2
-0.478486,-0.196290,2
-0.602785,-0.179764,2
-0.652141,-0.115701,2
-0.541616,-0.036643,2
-0.462636,-0.131577,2
-0.507470,-0.264071,2
-0.660387,-0.385199,2
-0.651864,-0.333002,2
-0.640998,-0.230591,2
-0.612154,-0.108647,2
-0.623141,0.046211,2
-0.619857,0.028903,2
-0.570899,0.015508,2
-0.557057,-0.078390,2
-0.453593,-0.145388,2
-0.388815,-0.094977,2
-0.283062,0.016136,2
-0.246572,0.060586,2
-0.184932,-0.059552,2
-0.108102,-0.176010,2
0.026628,-0.147359,2
0.073402,-0.164264,2
-0.045621,-0.221682,2
-0.192446,-0.229459,2
-0.177434,-0.170644,2
-0.075374,-0.067434,2
0.036808,-0.008295,2
0.117377,-0.073923,2
0.058340,-0.168944,2
0.026384,-0.236315,2
-0.009126,-0.272195,2
-0.068725,-0.317582,2
-0.142394,-0.482481,2
-0.233537,-0.545359,2
-0.311803,-0.635249,2
-0.342755,-0.659388,2
-0.402416,-0.649123,2
-0.605818,-0.574423,2
-0.572376,-0.487408,2
-0.373908,-0.447923,2
-0.097212,-0.341684,2
-0.092408,-0.350481,2
-0.200138,-0.398718,2
-0.428521,-0.526418,2
-0.671941,-0.596435,2
-0.807871,-0.561083,2
-0.902071,-0.559546,2
-0.821177,-0.543666,2
-0.856072,-0.486719,2
-0.682204,-0.404860,2
-0.589777,-0.356518,2
-0.544960,-0.400186,2
-0.520701,-0.516568,2
-0.488535,-0.590034,2
-0.421124,-0.775164,2
-0.441263,-0.825319,2
-0.507714,-0.907160,2
-0.602080,-0.764820,2
-0.561737,-0.739217,2
-0.475582,-0.638937,2
-0.498949,-0.646063,2
-0.495990,-0.534086,2
-0.496855,-0.441740,2
-0.444518,-0.387791,2
-0.588303,-0.487244,2
-0.693532,-0.638368,2
-0.821293,-0.691562,2
-0.834188,-0.681211,2
-0.803350,-0.647073,2
-0.674736,-0.664870,2
-0.585171,-0.614661,2
-0.550959,-0.639247,2
-0.726483,-0.659144,2
-0.825473,-0.649724,2
-0.891212,-0.507868,2
-0.687174,-0.485193,2
-0.460440,-0.593705,2
-0.295890,-0.677444,2
-0.254293,-0.643190,2
-0.300989,-0.580763,2
-0.328655,-0.546607,2
-0.376715,-0.580318,2
-0.327214,-0.570153,2
-0.179102,-0.713315,2
-0.007988,-0.615555,2
-0.029115,-0.525516,2
-0.298666,-0.363108,2
-0.418684,-0.394574,2
-0.368496,-0.380829,2
-0.258160,-0.277507,2
-0.291502,-0.227132,2
-0.288189,-0.194187,2
-0.305544,-0.317478,2
-0.367227,-0.318400,2
-0.473175,-0.394919,2
-0.428839,-0.361189,2
-0.338121,-0.335761,2
-0.300338,-0.240186,2
-0.353492,-0.289625,2
-0.397547,-0.272306,2
-0.452403,-0.299448,2
-0.471598,-0.203800,2
-0.572892,-0.118199,2
-0.513230,-0.167176,2
-0.257621,-0.219988,2
0.052348,-0.323945,2
0.206742,-0.232731,2
-0.038184,-0.163997,2
-0.343116,-0.073235,2
-0.555562,-0.029668,2
-0.493509,-0.155195,2
-0.317835,-0.348632,2
-0.191516,-0.539569,2
-0.059784,-0.679911,2
0.117396,-0.621489,2
0.253665,-0.501834,2
0.175612,-0.362900,2
-0.135018,-0.251574,2
-0.265532,-0.223117,2
-0.263969,-0.265899,2
-0.181800,-0.353952,2
-0.254860,-0.314499,2
-0.420981,-0.279073,2
-0.417893,-0.249063,2
-0.339085,-0.240189,2
-0.141698,-0.150532,2
-0.086532,-0.201527,2
-0.083610,-0.249893,2
-0.083204,-0.224796,2
-0.116537,-0.179942,2
-0.206571,-0.174370,2
-0.238926,-0.220121,2
-0.276891,-0.258856,2
-0.300388,-0.280809,2
-0.186377,-0.373476,2
-0.102395,-0.288846,2
-0.199689,-0.262095,2
-0.392957,-0.191234,2
-0.839252,-0.219568,2
-0.848347,-0.162400,2
-0.560189,-0.120946,2
-0.339533,-0.148725,2
-0.000233,-0.191127,2
0.111712,-0.215191,2
0.243931,-0.230845,2
0.312075,-0.260767,2
0.320377,-0.251806,2
0.097111,-0.151189,2
-0.061741,-0.129276,2
-0.141230,-0.201884,2
0.016812,-0.386935,2
0.110614,-0.431170,2
0.280336,-0.399316,2
0.190805,-0.333742,2
0.055312,-0.274771,2
-0.087033,-0.287535,2
-0.120379,-0.253506,2
-0.065579,-0.328069,2
-0.081079,-0.280128,2
-0.173539,-0.347840,2
-0.345353,-0.364300,2
-0.348822,-0.398279,2
-0.216617,-0.391390,2
-0.081919,-0.339395,2
-0.058006,-0.305605,2
-0.084731,-0.272651,2
-0.139383,-0.401277,2
-0.111100,-0.606095,2
0.117549,-0.805602,2
0.382060,-0.789887,2
0.515971,-0.604667,2
0.431212,-0.432520,2
0.165840,-0.440844,2
0.017639,-0.489047,2
-0.131939,-0.486044,2
-0.209445,-0.463034,2
-0.247241,-0.502720,2
-0.222681,-0.451501,2
-0.150213,-0.330756,2
0.045164,-0.237401,2
0.255998,-0.297902,2
0.448665,-0.398733,2
0.498452,-0.386345,2
0.497714,-0.225141,2
0.443712,-0.180565,2
