x,y
3.785785265,-0.906937172
3.826453354,-0.969188616
3.766977868,-0.977916914
3.690238314,-0.969812445
3.67455835,-0.953629577
3.649846035,-0.927745974
3.641229595,-0.917618153
3.58350812,-0.878978626
3.559694992,-0.866738242
3.52543954,-0.856742341
3.522964352,-0.900307835
3.55549477,-0.935933333
3.499910031,-0.890106108
3.44569475,-0.813374242
3.414433704,-0.773968202
3.485454263,-0.809605336
3.575851816,-0.86658914
3.56913783,-0.881416415
3.536902946,-0.839761599
3.538317364,-0.788347308
3.61849784,-0.811032946
3.689669128,-0.842886816
3.71701344,-0.925683979
3.686491404,-0.927798715
3.666112402,-0.905405636
3.646890554,-0.874753383
3.642061353,-0.818478692
3.6113214,-0.845205382
3.608101771,-0.857264892
3.57284948,-0.87032859
3.548008453,-0.849400613
3.520471625,-0.7565429
3.519704487,-0.714900511
3.582168431,-0.720111147
3.641940234,-0.792755671
3.681748197,-0.786193386
3.667773891,-0.761809359
3.682371567,-0.7717912
3.660696164,-0.822147201
3.639905659,-0.828858087
3.629293614,-0.781346454
3.604557785,-0.804395328
3.594416558,-0.840812072
3.61034479,-0.903544601
3.608823331,-0.86816812
3.6106957,-0.876335826
3.607123615,-0.870326467
3.635525567,-0.84791792
3.651288532,-0.872144565
3.699344266,-0.895792567
3.730564912,-0.96347178
3.73465478,-0.908324359
3.73651315,-0.833574741
3.745744442,-0.802601032
3.776939567,-0.823352074
3.726759837,-0.850912834
3.654675507,-0.899619754
3.626427092,-0.912760291
3.634726994,-0.849561451
3.63161373,-0.761242675
3.599897833,-0.68268634
3.620047196,-0.71816724
3.666386009,-0.793984397
3.768410121,-0.891312359
3.839878999,-0.935028218
3.836038325,-0.890781081
3.820085539,-0.862918399
3.75600512,-0.883980038
3.67632354,-0.89993133
3.68607155,-0.871523093
3.726777518,-0.830423588
3.800940226,-0.79813339
3.866843157,-0.825221877
3.896612805,-0.841280257
3.882962627,-0.902102369
3.859219848,-0.919149937
3.90692811,-0.941597109
3.959043886,-0.955291837
3.951543233,-0.92911628
3.891653978,-0.877339705
3.840816788,-0.773655752
3.81218348,-0.717387278
3.803588385,-0.761745573
3.850953057,-0.864075553
3.908249346,-0.899144734
3.927930163,-0.824631923
3.953891682,-0.806159037
3.998876948,-0.850864725
4.056017585,-0.923272511
4.066204387,-0.918086028
4.012729853,-0.861900988
3.997580212,-0.872594305
4.044102873,-0.925577749
4.12647613,-1.021968992
4.133011937,-1.005859085
4.112930137,-0.99120988
4.097944593,-0.971563475
4.13621471,-0.949147816
4.096706384,-0.904418364
4.063859694,-0.867729696
4.095968196,-0.8618055
4.118738202,-0.855598048
4.120708768,-0.858066762
4.084229231,-0.849551969
4.046396088,-0.863577122
4.059207463,-0.888405866
4.079972995,-0.922048841
4.094578844,-0.925469836
4.098645249,-0.919394818
4.074398408,-0.945119735
4.088340682,-0.953333233
4.064585802,-0.899514583
4.012962856,-0.835100894
3.940211891,-0.816388565
3.895115526,-0.870542869
3.855625197,-0.905284194
3.803379848,-0.855924352
3.759865193,-0.761055579
3.768979111,-0.752196995
3.813051365,-0.842105878
3.852907623,-0.973091603
3.844818146,-1.002406061
3.786077439,-0.901826291
3.713838597,-0.74488023
3.666059517,-0.641855447
3.713415921,-0.684965407
3.778577524,-0.82805906
3.766537333,-0.968645247
3.725559219,-1.034335974
3.667699382,-1.02573967
3.672553661,-1.023652563
3.700746314,-1.040325337
3.715133795,-1.068250173
3.756925656,-1.040927472
3.734491992,-0.912153413
3.677180635,-0.803701275
3.627423219,-0.840470999
3.590089567,-0.953413377
3.543462193,-0.986620984
3.490024812,-0.89539937
3.460017286,-0.835235482
3.475469387,-0.863761851
3.453298391,-0.908890325
3.369519205,-0.90308096
3.303810808,-0.821653895
3.325544099,-0.776587423
3.428151873,-0.836795942
3.496175882,-0.949574073
3.419725146,-0.994019632
3.208444454,-0.952072684
3.024968387,-0.891945259
2.931634408,-0.837933514
2.947441783,-0.820495557
3.031792532,-0.845215564
3.184938372,-0.90229707
3.285576083,-0.952051356
3.274710528,-0.920397941
3.180168757,-0.849918824
3.128424087,-0.809854743
3.114969139,-0.824445021
3.112862337,-0.837651765
3.121502121,-0.823608264
3.188741448,-0.858970812
3.315359555,-0.923381184
3.430737499,-0.949530937
3.487709132,-0.918876539
3.463459442,-0.869763378
3.427052767,-0.832227634
3.401247491,-0.820599961
3.379522354,-0.857367721
3.418943421,-0.886575384
3.492662159,-0.888283686
3.565833731,-0.906091498
3.595953465,-0.922147641
3.582824833,-0.932291506
3.58428386,-0.903535507
3.592577799,-0.866617015
3.594467047,-0.851966596
3.587800664,-0.8525533
3.575808789,-0.840577897
3.538258833,-0.785138125
3.511804344,-0.757585126
3.474173749,-0.788606661
3.396730872,-0.839222795
3.272740519,-0.867974134
3.145661626,-0.898854683
3.128692623,-0.926345589
3.194852194,-0.950130358
3.219541837,-0.966741795
3.159833253,-0.945474918
3.050962096,-0.915097252
2.9181747,-0.894465663
2.870244472,-0.886172534
2.862762236,-0.880215195
2.867692476,-0.829033898
2.856625053,-0.853343324
2.852449107,-0.835103448
2.832656102,-0.828324437
2.768908032,-0.768093156
2.704167867,-0.750949027
2.650485408,-0.792030978
2.614782577,-0.818684151
2.5801055,-0.855782387
2.540443027,-0.811071445
2.53477572,-0.80930524
2.574701422,-0.797401188
2.636635277,-0.825236539
2.684391347,-0.833710608
2.773723851,-0.814565435
2.823142523,-0.843941733
2.764005319,-0.843368356
2.629520062,-0.848552071
2.442396732,-0.824930202
2.375201207,-0.810372396
2.345997556,-0.821238187
2.267225338,-0.809613323
2.192319295,-0.829147177
2.196510356,-0.874571124
2.286493758,-0.914675505
2.332504893,-0.924969319
2.387937351,-0.904943405
2.497756267,-0.888410311
2.542418911,-0.877978783
2.474839029,-0.852244898
2.41693036,-0.878152263
2.427506631,-0.913250999
2.45540542,-0.954166891
2.452096043,-0.935544809
2.455213489,-0.935934158
2.42482987,-0.917800219
2.398625638,-0.911073169
2.344685638,-0.898701646
2.293057566,-0.889785391
2.259181332,-0.894842718
2.254081807,-0.912543867
2.352724764,-0.975738371
2.467481503,-1.007104676
2.502305822,-0.968713861
2.453358375,-0.883591311
2.421402532,-0.848120741
2.503057106,-0.9015236
2.580367951,-0.92385326
2.629909563,-0.917053509
2.640065293,-0.885152471
2.687559817,-0.919209775
2.742544527,-0.957369034
2.763170838,-0.907083423
2.793361758,-0.82874376
2.833554428,-0.831016734
2.821832593,-0.850121769
2.76377812,-0.874942001
2.688953332,-0.881983678
2.662248011,-0.906594815
2.718615891,-0.893493716
2.764368763,-0.825096165
2.782278191,-0.777132062
2.766827823,-0.784123386
2.725948795,-0.758055296
2.719092581,-0.77614825
2.720124837,-0.742530479
2.710288519,-0.78422731
2.685416386,-0.749159718
2.699716612,-0.779744608
2.724651868,-0.756943949
2.73564378,-0.781666113
2.711606341,-0.705828607
2.657796498,-0.630065149
2.615150535,-0.66751712
2.608627702,-0.782915034
2.635692249,-0.888142868
2.687159792,-0.883569923
2.715591761,-0.905590147
2.724874438,-0.915938752
2.741577324,-0.924298376
2.719455241,-0.887472724
2.682309224,-0.847203675
2.646446741,-0.818608396
2.693859814,-0.83048126
2.754574747,-0.837458439
2.762310187,-0.862083783
2.766221062,-0.857651426
2.826125276,-0.86660997
2.87133564,-0.814982354
2.935599482,-0.77106599
2.995201922,-0.771168456
3.032795836,-0.716034941
3.038902145,-0.665765566
2.989892377,-0.6070752
2.980068315,-0.702960535
2.890113767,-0.693351685
2.789508974,-0.688188591
2.6804515,-0.62852377
2.644306604,-0.646759987
2.683820843,-0.742656138
2.698279182,-0.76161995
2.714557038,-0.859214681
2.714500317,-0.881594402
2.768182967,-0.906035839
2.775569303,-0.833567655
2.813108737,-0.742523553
2.866975989,-0.728424811
2.910284902,-0.751482329
2.879203702,-0.790816397
2.789057204,-0.724310546
2.741031182,-0.650473029
2.703405567,-0.556956744
2.702044712,-0.507779033
2.684730993,-0.383971815
2.686879859,-0.331954969
2.687177464,-0.321957537
2.711804603,-0.305377426
2.69322496,-0.255823638
2.689105111,-0.232070469
2.67318516,-0.338987399
2.621307318,-0.363449194
2.590363828,-0.353108178
2.567392649,-0.261985654
2.60881118,-0.311991094
2.64011562,-0.344231404
2.723893346,-0.530479619
2.737739166,-0.503571628
2.72788352,-0.467950162
2.740961032,-0.393680845
2.773584415,-0.365117235
2.823125103,-0.316633326
2.716415574,-0.146849264
2.623586363,-0.110205848
2.61182946,-0.248183966
2.633203408,-0.403249303
2.646872575,-0.488558819
2.611051026,-0.400317608
2.572181841,-0.405787721
2.57762741,-0.405908904
2.610690417,-0.496836953
2.625212117,-0.435850439
2.635434689,-0.420690026
2.616396968,-0.324043401
2.611363554,-0.264436718
2.528623262,-0.271942248
2.440685744,-0.281001565
2.465090754,-0.266810041
2.499640151,-0.115110859
2.601406585,-0.098520341
2.641660758,-0.147354478
2.721935281,-0.118585484
2.676353563,0.061483624
2.584274866,0.175700194
2.543748611,0.144916485
2.569520224,0.02339536
2.538104367,0.08652958
2.571750509,0.148664632
2.519498514,0.288269512
2.541171583,0.198434316
2.624051775,0.059484712
2.610956414,-0.022680992
2.60979845,-0.154360741
2.703336021,-0.141108143
2.77450174,-0.244937741
2.806933401,-0.172750788
2.798346225,-0.114114075
2.806221618,-0.019283676
2.831183652,0.002044372
2.778838986,0.075926373
2.756021526,0.105623333
2.750913448,0.254039203
2.787387137,0.164763163
2.835271307,0.21791566
2.8897408,-0.004133839
2.817469325,0.097703402
2.808070023,0.007954513
2.824276304,0.093962457
2.843480175,0.007458047
2.887554077,-0.08088612
2.921745972,-0.064869903
2.903765767,-0.028310392
2.869349346,0.128582166
2.808660917,0.186162686
2.735534242,0.192814623
2.752232776,0.066768734
2.843792297,-0.00639793
2.916294598,0.007310823
2.912873704,0.084694455
2.87796975,0.164146419
2.863533933,0.085096298
2.881970616,0.050396572
2.942049123,-0.058106423
2.923511693,-0.09682403
2.881900749,-0.094300096
2.837343421,-0.116797131
2.970505091,-0.279021174
3.073251624,-0.448538326
3.125109846,-0.458191688
3.16868377,-0.617888134
3.118895515,-0.632280268
3.029181977,-0.535516868
3.017463816,-0.431577662
3.048845871,-0.441125382
3.098210189,-0.66173675
3.062045108,-0.967355937
3.075879753,-1.027641541
2.982034573,-1.074733516
2.834060365,-1.103999863
2.7751274,-1.219082934
2.76971056,-1.226710973
2.875364913,-1.158337908
2.994145532,-1.068113583
2.945490013,-1.012811773
3.004908177,-1.009565257
2.988443303,-0.967176805
3.020418179,-0.952616768
3.130061978,-0.992491495
3.076941074,-1.012745194
3.028762447,-1.028126606
3.002794671,-1.007022381
2.867385982,-1.098941777
2.842027029,-1.074694745
2.854162318,-1.02635667
2.818669037,-0.99291684
2.909484987,-0.980036173
2.913476506,-0.987291215
2.915180913,-0.879362658
3.016877714,-0.822295125
3.050760518,-0.812819043
3.0406672,-0.895046208
3.063879683,-0.944496791
3.086007533,-0.984978258
3.095959404,-0.922759271
3.193853255,-0.915196684
3.212125327,-0.839012785
3.219168422,-0.814610908
3.194724725,-0.772859368
3.145115812,-0.758834184
3.151297342,-0.802034019
3.155069435,-0.8235496
3.214998697,-0.856673364
3.213033377,-0.8635123
3.183984116,-0.809639993
3.121826867,-0.851434891
3.14599005,-0.923904005
3.243474872,-1.086774534
3.247826098,-1.087890544
3.187038462,-1.021652086
3.145104135,-0.918541346
3.138966811,-0.881311596
3.205859021,-0.828138553
3.239232569,-0.803434956
3.260716917,-0.791711623
3.340124856,-0.855299751
3.346806536,-1.013010333
3.344206733,-1.115583938
3.21805182,-1.091720809
3.072503573,-0.934769821
3.137557937,-0.798939906
3.27176359,-0.799132622
3.345801272,-0.868091377
3.392729363,-0.948716378
3.409590707,-0.996295999
3.397572319,-1.019976888
3.383766048,-1.044683646
3.399805502,-0.972468088
3.345769177,-0.837991611
3.384004442,-0.720398285
3.379353924,-0.730585953
3.366982141,-0.788891522
3.323370992,-0.842271468
3.337495072,-0.847094079
3.491442821,-0.837622857
3.534093754,-0.80784964
3.535968815,-0.823471384
3.542818048,-0.847317196
3.608907694,-0.868132503
3.666126328,-0.886431572
3.725811051,-0.903661892
3.686414119,-0.905951894
3.614131597,-0.854591687
3.535525123,-0.798004905
3.485451111,-0.801256471
3.438823704,-0.845654494
3.467810385,-0.990187119
3.508766488,-1.110345899
3.550159127,-1.232585789
3.579800137,-1.191959673
3.575963232,-1.041944791
3.548642266,-0.848765032
3.596048107,-0.720650739
3.600810301,-0.72597537
3.623953024,-0.80781062
3.635659786,-0.898007697
3.6464437,-0.907540069
3.639382322,-0.860187652
3.637876475,-0.830974462
3.649507621,-0.834582867
3.635323901,-0.858799976
3.581394461,-0.757668161
3.500759581,-0.64447733
3.429411635,-0.617465219
3.437057401,-0.712713049
3.503288559,-0.806851932
3.55419477,-0.809025072
3.539573969,-0.787825976
3.52443127,-0.733342806
3.525133063,-0.712653463
3.509071498,-0.712544139
3.483339244,-0.703451475
3.442572832,-0.630702558
3.449781948,-0.543287468
3.484343108,-0.536388891
3.505265543,-0.594303546
3.481140568,-0.674751931
3.445216267,-0.704871784
3.466083948,-0.721888761
3.460458946,-0.725384435
3.431132049,-0.74696275
3.409581352,-0.815026001
3.395933893,-0.874892293
3.42846818,-0.922749351
3.451478151,-0.895839894
3.462345136,-0.805062602
3.410980871,-0.67229897
3.373057389,-0.54785845
3.376603686,-0.482544843
3.443592294,-0.493545839
3.587386466,-0.565250421
3.657734423,-0.587297922
3.65016991,-0.528754737
3.634636419,-0.452409153
3.662192609,-0.450312432
3.739459183,-0.527121294
3.809588034,-0.657278452
3.840394739,-0.766748735
3.815991955,-0.790777161
3.775711714,-0.755018348
3.723092251,-0.721414086
3.705000728,-0.721131865
3.692946579,-0.703104207
3.672044443,-0.661321562
3.649727907,-0.635976656
3.680509969,-0.652165291
3.732196854,-0.716241566
3.783620284,-0.784206395
3.781771198,-0.79401286
3.734359367,-0.770734479
3.686662101,-0.756977495
3.693643928,-0.786000767
3.813129804,-0.831422582
3.914731547,-0.823311301
3.913256734,-0.752500733
3.833651324,-0.664779353
3.754417574,-0.609492408
3.741280753,-0.614782916
3.764839726,-0.622964844
3.772092942,-0.64532462
3.753263219,-0.651742616
3.751692535,-0.618611011
3.769439551,-0.599747246
3.821915976,-0.626299019
3.894253539,-0.696131524
3.935447197,-0.716827659
3.955710063,-0.726730214
3.943439678,-0.695206283
3.896517242,-0.62622009
3.85800813,-0.535545859
3.857397334,-0.535888671
3.840579984,-0.589814247
3.802511748,-0.676626507
3.73968544,-0.672480594
3.671833276,-0.601107379
3.597058855,-0.419357451
3.533832031,-0.304739107
3.51515054,-0.320391247
3.466780805,-0.422148909
3.415122464,-0.523602056
3.352354568,-0.565228084
3.398082403,-0.535227325
3.524168965,-0.454382284
3.623278215,-0.424386135
3.641207735,-0.454146762
3.627777293,-0.446690539
3.619326106,-0.353456728
3.638572452,-0.26101629
3.63116147,-0.192196775
3.599311204,-0.19567022
3.588077419,-0.308354465
3.651982273,-0.516560238
3.773536391,-0.685787401
3.880002678,-0.752271807
3.935393257,-0.799220195
3.931885715,-0.910729618
3.894166341,-0.949085712
3.887523393,-0.908578711
3.971505543,-0.831511294
4.082979335,-0.833090533
4.120241702,-0.82262575
4.067758123,-0.734857196
3.962936043,-0.636169389
3.933553317,-0.554925204
3.863038545,-0.471200421
3.734079089,-0.37892833
3.580831203,-0.352377906
3.472711926,-0.353239535
3.404724036,-0.398163954
3.28092839,-0.326022022
3.259230149,-0.364084195
3.286095806,-0.355522409
3.328668454,-0.286095362
3.308919296,-0.109075867
3.238833505,0.022821422
3.103680358,0.091299907
3.018228063,0.012281423
3.016737651,0.023239941
3.111222889,-0.05597363
3.149739079,-0.045367591
3.118267188,-0.162223445
3.146181578,-0.273919062
3.247400447,-0.290804754
3.288197708,-0.277154272
3.23600801,-0.136363651
3.205901371,-0.031284011
3.250728118,0.011567477
3.282460505,0.041167972
3.303457233,-0.018107044
3.233064517,0.028878204
3.108697536,0.035418205
2.952036435,0.007407882
2.826501723,-0.036620903
2.795884644,-0.077150582
2.841465202,0.00181293
2.854205008,0.129241105
2.802248677,0.088495466
2.840034236,-0.053046131
3.063862519,-0.203823378
3.357368617,-0.242676916
3.547844783,-0.216902328
3.614942012,-0.243816917
3.543458619,-0.290888826
3.31797016,-0.263708974
3.113455053,-0.207578985
3.038227342,-0.091199073
3.056936769,-0.091741032
3.100366412,-0.157473253
3.136252589,-0.181738252
3.100280052,-0.124308027
3.032126724,-0.035005022
2.932152905,-0.043625091
2.851657852,-0.030846285
2.784433429,0.118288724
2.841930572,0.109296569
3.003248904,-0.055608809
3.186835837,-0.351754137
3.275013058,-0.443175492
3.255148552,-0.318798499
3.206283299,-0.223282593
3.168627851,-0.204652239
3.116151949,-0.2985689
3.036506753,-0.260629389
3.009178061,-0.222720073
3.072933052,-0.143191365
3.201921673,-0.209759731
3.334827278,-0.241507883
3.421494234,-0.286589623
3.390883275,-0.18439394
3.321507077,-0.159682072
3.264058314,-0.091208747
3.310886426,-0.168794198
3.308869136,-0.150457639
3.18595705,-0.112789023
2.806028473,-0.032826148
2.342761134,0.049107942
2.069485092,-0.010361112
2.189073834,-0.095785753
2.601848316,-0.214130586
2.903150613,-0.198439545
2.97829514,-0.132213517
3.011073487,-0.054803977
3.028226426,0.061420554
3.008790606,0.157896056
2.981142113,0.245739278
3.066158571,0.190804519
3.152370835,0.060788705
3.2472747,-0.141552112
3.291145651,-0.245608255
3.33823857,-0.299554259
3.39625616,-0.25289999
3.416031496,-0.101232463
3.393026236,0.031306829
3.346672546,0.083555082
3.317304407,0.037357069
3.291374095,-0.041729618
3.243390621,-0.000987826
3.189317334,-0.005783431
3.17330492,-0.005670435
3.2725208,-0.198645456
3.403049392,-0.205008999
3.531656962,-0.210554768
3.529285895,-0.03866881
3.353472897,0.190233897
3.066232478,0.450716905
2.811939875,0.625574076
2.732318448,0.516808026
2.742006948,0.393397139
2.823770367,0.36035054
2.859956471,0.340314573
2.920065247,0.28026125
2.98884353,0.124260379
3.114893307,-0.066961021
3.175781207,-0.092266164
3.227683041,-0.069773628
3.228861451,0.108148864
3.206063315,0.141145626
3.156248385,0.185357124
3.068466501,0.142760069
3.029824868,0.083172863
2.991354288,0.047763509
2.972133642,0.073629619
2.976280175,0.06075947
2.996851502,0.042360042
3.049903863,0.018194084
3.044170041,0.111913365
3.019667995,0.238449679
2.916284875,0.318132363
2.813739689,0.389863561
2.787259063,0.442005069
2.744478741,0.504900121
2.669471546,0.600812663
2.622368787,0.561435134
2.61344298,0.30160792
2.655566662,0.164761412
2.588522033,0.106336325
2.489099231,0.134397695
2.471513346,0.108176173
2.449874669,0.219844243
2.458988988,0.430113066
2.474317867,0.301255598
2.530898099,0.073726517
2.571556943,-0.0516067
2.5610392,0.107889068
2.566451009,0.34263086
2.58832115,0.323326573
2.598591751,0.273140289
2.6489414,0.050024057
2.682082165,-0.045737375
2.81612649,-0.220871019
3.000779468,-0.321674549
3.157769957,-0.381313158
3.204096298,-0.313973479
3.20031704,-0.193621928
3.239468098,-0.138241287
3.271944848,-0.125695671
3.285832583,-0.177887436
3.175112771,-0.136313343
3.106683991,-0.209253063
2.997475566,-0.214385248
2.882344403,-0.180731933
2.771261892,-0.184097372
2.799381563,-0.150882621
2.897485095,-0.207309332
3.100329705,-0.239333329
3.327986345,-0.458258947
3.541647395,-0.619822378
3.620411441,-0.565062462
3.638681599,-0.485766552
3.510111009,-0.451366282
3.438260649,-0.499769316
3.38604398,-0.441583793
3.344200053,-0.296287422
3.361330378,-0.165995398
3.39840062,-0.131589861
3.445607127,-0.159705058
3.493255781,-0.262468811
3.55638329,-0.363212983
3.580766223,-0.45092648
3.536894857,-0.443429353
3.427342257,-0.423250747
3.364410014,-0.369051776
3.314651242,-0.30874091
3.303447833,-0.213434762
3.198032754,-0.114928323
2.98509998,-0.096266975
2.912071769,-0.089287016
2.908085978,-0.039171623
2.98291251,-0.0350681
2.976415251,0.030814429
2.837533145,0.141465619
2.694464425,0.289265455
2.635694868,0.327270034
2.601666857,0.156268611
2.66607308,-0.016928058
2.765197626,-0.146512812
2.92511941,-0.084788814
3.038652116,0.014272276
3.041654683,0.07002906
3.084013192,0.03796257
3.080588358,0.068133687
3.047429001,0.181271978
2.942329208,0.257283574
2.88053973,0.216415437
2.867618208,0.175026265
2.92481849,0.117448377
3.021642819,-0.028662732
3.049064415,-0.055783073
3.058343062,-0.095461336
2.959648429,0.107389155
2.914737721,0.184848023
2.870329407,0.279250491
2.901581902,0.208705025
2.928919234,0.143451359
2.895309974,0.05749892
2.796319248,0.026304163
2.766632502,-0.052327726
2.830505733,-0.06782609
2.939257032,-0.11742388
2.94560128,-0.095219897
2.920388185,-0.113037809
2.883940558,-0.086577465
2.878849362,-0.103665577
2.970073913,-0.147767068
3.008501684,-0.228989337
3.060665799,-0.235602411
3.098136733,-0.198455645
3.068863985,-0.227619672
3.1410749,-0.334867476
3.238923921,-0.463888681
3.39664736,-0.4707805
3.633311522,-0.454883488
3.628587305,-0.287892032
3.465441049,-0.127020816
3.290918659,-0.010174033
3.157224197,0.014702769
3.0774138,-0.07812277
2.974654206,-0.16799839
2.841366333,-0.23113538
2.678245311,-0.077812983
2.491867965,0.121802697
2.404174588,0.183286324
2.380226884,0.222190297
2.403196057,0.280980531
2.487169777,0.442754681
2.582289102,0.503333057
2.647194377,0.52606923
2.670942959,0.559161947
2.727159054,0.427620392
2.789125635,0.363126066
2.740110883,0.244206733
2.648443113,0.285408404
2.591379316,0.313880302
2.581182074,0.345583571
2.635067699,0.345050535
2.677638125,0.322807356
2.729793034,0.289233498
2.75984114,0.322398112
2.710983064,0.328102665
2.694033762,0.337922374
2.727418053,0.361329367
2.732114519,0.368070387
2.74856494,0.368384023
2.690687103,0.419764894
2.628763423,0.430710406
2.604409049,0.454252869
2.599359439,0.407046505
2.60425826,0.362919505
2.634326283,0.296835194
2.701697526,0.221123538
2.792747987,0.195045145
2.821409772,0.119573439
2.780368396,0.097917571
2.655404211,0.213813921
2.503733187,0.411378081
2.387777398,0.410835915
2.300897678,0.330622897
2.255761185,0.264038133
2.299124565,0.338342894
2.369998914,0.499615381
2.476050935,0.560334254
2.444750762,0.572591846
2.412820992,0.446911448
2.382471405,0.208060171
2.350189616,0.186051805
2.394655604,0.378391594
2.375402137,0.55388516
2.471865919,0.381847748
2.707833813,-0.066966351
3.053733258,-0.362172438
3.430879482,-0.421062255
3.645670655,-0.366530347
3.688153179,-0.295598122
3.664439376,-0.207229122
3.566956531,-0.080172287
3.374224768,0.062521118
3.149469671,0.185276083
2.940267676,0.318063377
2.841527681,0.446697222
2.811187833,0.555102095
2.742541718,0.578297307
2.657932241,0.534836455
2.59773323,0.424392273
2.558497783,0.350291461
2.573292215,0.351026113
2.602846413,0.467911113
2.648313319,0.559170947
2.690011181,0.529068594
2.697902541,0.46145824
2.699962881,0.461653252
2.627994007,0.517910216
2.581802693,0.45699494
2.60851333,0.253992219
2.728491511,0.178508087
2.771404886,0.352625396
2.71475614,0.515549519
2.608654698,0.567056925
2.484076216,0.514003397
2.284835917,0.405665486
2.013996582,0.349634817
1.651185348,0.398225297
1.294087689,0.565271123
1.06160069,0.712908927
1.008469578,0.592052582
1.365906083,0.321499182
1.858881357,0.077105759
2.277243094,-0.040160001
2.306341719,-0.083479641
2.209782644,-0.201516719
2.20309635,-0.215455276
2.239624635,-0.101489385
2.367866806,0.014730323
2.570466598,-0.037166662
2.722180668,-0.16673533
2.879268176,-0.333638479
2.984459418,-0.529370337
3.042549744,-0.742009653
2.938607713,-0.972197975
2.806261799,-1.028713495
2.718430852,-0.829766103
2.572389561,-0.341478493
2.443461864,0.045813112
2.389728218,0.146733998
2.195605338,0.121902837
2.128926382,0.040965753
2.1355568,-0.240812094
2.08732413,-0.615617968
2.042295875,-0.894204757
1.885399486,-0.873683214
1.848709316,-0.975536138
2.154707919,-1.340258998
2.369997334,-1.568036776
2.229141099,-1.342835397
2.212529574,-0.992979585
2.278881099,-0.927424463
2.383319323,-0.917219884
2.49437827,-0.800474126
2.558125738,-0.707582105
2.706340572,-0.823273109
2.861035155,-0.981422494
2.868583478,-0.983726863
2.820223706,-0.879948635
2.787780948,-0.866502796
2.864681388,-0.924154142
2.92961487,-0.956924587
3.104927595,-0.932533312
3.295905324,-0.842451637
3.319336891,-0.713729994
3.3294176,-0.67189326
3.389581674,-0.586318989
3.454715072,-0.48749503
3.440679807,-0.346298358
3.341341916,-0.299565008
3.076040824,-0.302631303
2.733732516,-0.454070885
2.590028463,-0.73654376
2.902928332,-1.150452856
3.375454068,-1.659510653
3.713728415,-2.162417623
3.560845439,-2.227220612
3.23418002,-2.003362955
2.911449974,-1.592272837
2.603839186,-1.152082841
2.525218359,-0.825967552
2.725673,-0.881551462
2.8821259,-1.119667407
2.808689885,-1.398547222
2.507605711,-1.401303264
2.175630798,-1.048587366
2.145687282,-0.675383292
2.390736677,-0.476897599
2.622426978,-0.377789309
2.669904386,-0.384247332
2.599453518,-0.314473856
2.518988315,-0.260613865
2.453633522,-0.199614076
2.466169754,-0.241735838
2.55929547,-0.452710928
2.548071175,-0.64115931
2.43817478,-0.673324911
2.354281664,-0.482043007
2.241785472,-0.166201983
2.419428308,-0.052651668
2.765649408,-0.112897322
2.751954778,-0.215119436
2.731210854,-0.32132339
2.765254271,-0.400759407
2.866198585,-0.597643985
2.984464229,-0.747056952
3.062593674,-0.878766093
3.014713729,-0.787932931
2.865648702,-0.627428277
2.670730525,-0.51585335
2.466351072,-0.431712763
2.315971308,-0.353703486
2.359301306,-0.392682544
2.353281788,-0.453399497
2.207169499,-0.377074322
2.149385175,-0.440432203
2.229274406,-0.491282256
2.282301151,-0.698238251
2.124959702,-0.607032358
2.056140583,-0.478826558
2.219586289,-0.368717798
2.531635546,-0.179783928
2.709810699,0.019928865
2.560370804,0.24133742
2.488908185,-0.032685654
2.534025907,-0.213127312
2.753367439,-0.406968118
2.884329657,-0.327155835
2.754439651,-0.498242692
2.504300089,-0.757476044
2.291978658,-0.787449619
2.430206524,-0.594479531
2.754921043,-0.402791345
2.858278631,-0.282328295
2.809001528,-0.219447934
2.870129365,-0.182650143
2.988212012,-0.233162219
2.96156659,-0.259103417
2.863700362,-0.276249172
2.894515956,-0.386418364
3.186482006,-0.765455904
3.363812243,-1.274503405
3.294701463,-1.775173839
2.972457331,-1.86495274
2.78333286,-1.629635123
2.710508182,-1.19860212
2.744808277,-0.827150682
2.868980238,-0.678098324
2.877020456,-0.487533166
2.784719443,-0.339372505
2.380431008,0.265294953
1.937565088,0.618205023
1.485788385,0.886490738
1.39518874,0.601927525
1.54513979,0.52736834
1.73126977,0.488400726
1.655802672,0.569336034
1.525248177,0.735632639
1.515305718,0.637975374
1.507381255,0.307396845
1.552963516,0.013203308
1.657875631,-0.190285651
1.875539899,-0.277842184
2.08731218,-0.498264812
2.310885965,-0.391446208
2.541316353,-0.179870733
2.780693485,-0.065845761
2.877970345,-0.166387183
2.901427273,-0.218800427
2.883388287,-0.211432929
2.781264878,-0.167192643
2.731904476,-0.229289781
2.707689611,-0.194704694
2.824825815,-0.178779141
2.931915074,-0.077346079
2.955669441,-0.007187253
3.002596418,-0.10613121
3.139438795,-0.156456716
3.240032244,-0.217842978
3.245234717,-0.169881525
3.217815032,-0.24768165
3.254933803,-0.33541861
3.32167255,-0.27633586
3.255799298,-0.232527186
3.05002534,-0.291729006
2.751604752,-0.447568492
2.17613269,-0.385881147
1.863484549,-0.290258838
1.904367564,-0.159338786
2.276960805,-0.316581253
2.43458472,-0.436497118
2.469202021,-0.595525426
2.516307852,-0.670959619
2.458193193,-0.70624234
2.257258121,-0.744089758
2.024186629,-0.618196823
2.031812106,-0.548152482
